"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"84898845035","2-s2.0-84898845035","Manufacturing Technology Impact on Environmental Factors and Manufacturing Performance","Ismail R.M., Razak R.C., Lazim H.M.","56120947300, 54788346100, 55918974500","60002763, 60090705, 60002763","Ismail R.","Applied Mechanics and Materials","16627482","541-542","1532-1536","2014-01-01","10.4028/www.scientific.net/AMM.541-542.1532","1","Book Series","cp","Conference Paper","4700151914","0","https://api.elsevier.com/content/abstract/scopus_id/84898845035","The purpose of this study is to study the impact of manufacturing technology in facilitating lean manufacturers in achieving superior manufacturing performance while operating with by various challenges from external environment. The paper is based on a survey research done on lean manufacturers in Malaysia and their adoption of manufacturing technology to couple the implemented lean system in mitigating challenges. The challenges faced by lean manufacturing firms in many developing countries includes adopting the right technology, using it efficiently and continuously reviewing production technology in order to gain maximum output. Model from this empirical study is expected to contribute towards the enhancement of theory on contingency and its effect on performance. At theoretical level, the study results showed that of manufacturing technology mediate the relationship between environmental factors and performance of lean manufacturers. © (2014) Trans Tech Publications, Switzerland.","Engineering (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84898682095","2-s2.0-84898682095","Training transfer and transfer motivation: The influence of individual, environmental, situational, training design, and affective reaction factors","Awais Bhatti M., Ali S., Mohd Isa M.F., Mohamed Battour M.","36459514700, 56286954200, 57211880275, 54683503400","60002763, 60004351, 60002763, 60012005","Awais Bhatti M.","Performance Improvement Quarterly","19378327","27","51-82","2014-01-01","10.1002/piq.21165","46","Journal","ar","Article","17300154913","0","https://api.elsevier.com/content/abstract/scopus_id/84898682095","The purpose of this study is to examine the effects of individual, environmental, training design, and affective reaction factors on training transfer and transfer motivation. To determine the relationship between these factors and their influence on training transfer and to test the model, the researchers collected data from employees in the Malaysian banking sector. Structural equation modeling with Amos 16 was used to test the model and determine the relationship. The study suggested that training stakeholders should manage the training program effectively. Transfer is maximized when trainees have social support, high performance self-efficacy, and transfer motivation. Stakeholders (e.g., trainers, trainees, supervisors, and peers) are important to the training transfer process, as are learner readiness, trainee reaction, instrumentality, and training retention. This study revealed that perceived content validity and transfer design work together and influence the trainee's performance self-efficacy. In other words, if trainers want to improve the performance self-efficacy level of trainees, they need to explain how the trainee can transfer the learned skills at the workplace and make sure the content of the training is similar to the actual job. The main objective of training programs is to align the employee's expertise with organizational goals. Organizations can achieve their desired objectives only when employees transfer the learned skills on the job. Unfortunately, employees often transfer only a small percentage of skills they have learned in training. To effectively manage their training programs, organizations need to identify and focus on the factors that resist effective training transfer. © 2014 International Society for Performance Improvement.","Education, Organizational Behavior and Human Resource Management","Universiti Utara Malaysia","Sintok","Malaysia"
"84898639815","2-s2.0-84898639815","Comparing groups using robust H statistic with adaptive trimmed mean","Muhammad Di N.F., Yahaya S.S.S., Abdullah S.","56114908000, 36618405100, 46160981100",", 60002763, 60002763","Muhammad Di N.","Sains Malaysiana","N/A","43","643-648","2014-01-01","N/A","2","Journal","ar","Article","7700153224","0","https://api.elsevier.com/content/abstract/scopus_id/84898639815","An alternative robust method for testing the equality of central tendency measures was developed by integrating H Statistic with adaptive trimmed mean using hinge estimator, HQ. H Statistic is known for its ability to control Type I error rates and HQ is a robust location estimator. This robust estimator used asymmetric trimming technique, where it trims the tail of the distribution based on the characteristic of that particular distribution. To investigate on the performance (i.e. robustness) of the procedure, some variables were manipulated to create conditions which are known to highlight its strengths and weaknesses. Bootstrap method was used to test the hypothesis. The integration seemed to produce promising robust procedure that is capable of addressing the problem of violations to the assumptions. About 20% trimming is the appropriate amount of trimming for the procedure, where this amount is found to be robust in most conditions. This procedure was also proven to be robust as compared to the parametric (ANOVA) and non-parametric (Kruskal-Wallis) methods.","Multidisciplinary","N/A","N/A","N/A"
"84898487833","2-s2.0-84898487833","Replication in data grid: Determining important resources","Yusof Y.","57068283500","60002763","Yusof Y.","Lecture Notes in Electrical Engineering","18761119","279 LNEE","717-722","2014-01-01","10.1007/978-3-642-41674-3_102","3","Book Series","cp","Conference Paper","19700186822","0","https://api.elsevier.com/content/abstract/scopus_id/84898487833","Replication is an important activity in determining the availability of resources in data grid. Nevertheless, due to high computational and storage cost, having replicas for all existing resources may not be an efficient practice. Existing approach in data replication have been focusing on utilizing information on the resource itself or network capability in order to determine replication of resources. In this paper, we present the integration of three types of relationships for the mentioned purpose. The undertaken approach combines the viewpoint of user, file system and the grid itself in identifying important resource that requires replication. Experimental work has been done via OptorSim and evaluation is made based on the job execution time. Results suggested that the proposed strategy produces a better outcome compared to existing approaches. © 2014 Springer-Verlag Berlin Heidelberg.","Industrial and Manufacturing Engineering","Universiti Utara Malaysia","Sintok","Malaysia"
"84898486758","2-s2.0-84898486758","A Newton's universal gravitation inspired firefly algorithm for document clustering","Mohammed A.J., Yusof Y., Husni H.","56031654500, 57068283500, 16039341100","60002763, 60002763, 60002763","Mohammed A.J.","Lecture Notes in Electrical Engineering","18761119","279 LNEE","1259-1264","2014-01-01","10.1007/978-3-642-41674-3_174","4","Book Series","cp","Conference Paper","19700186822","0","https://api.elsevier.com/content/abstract/scopus_id/84898486758","The divisive clustering has the advantage to build a hierarchical structure that is more efficient to represent documents in search engines. Its operation employs one of the partition clustering algorithms that leads to being trapped in a local optima. This paper proposes a Firefly algorithm that is based on Newton's law of universal gravitation, known as Gravitation Firefly Algorithm (GFA), for document clustering. GFA is used to find centers of clusters based on objective function that maximizes the force between each document and an initial center. Upon identification of a center, the algorithm then locates documents that are similar to the center using cosine similarity function. The process of finding centers for new clusters continues by sorting the light intensity values of the balance documents. Experimental results on Reuters datasets showed that the proposed Newton inspired Firefly algorithm is suitable to be used for document clustering in text mining. © 2014 Springer-Verlag Berlin Heidelberg.","Industrial and Manufacturing Engineering","Universiti Utara Malaysia","Sintok","Malaysia"
"84898479129","2-s2.0-84898479129","Consumer attitudes toward dietary supplements consumption: Implications for pharmaceutical marketing","Noor N.A.M., Yap S.-F., Liew K.-H., Rajah E.","36930814400, 55755937500, 56112892500, 50462232900","60212346, 60023760, 110915117, 60023760","Noor N.A.M.","International Journal of Pharmaceutical and Healthcare Marketing","N/A","8","6-26","2014-01-01","10.1108/IJPHM-04-2013-0019","30","Journal","ar","Article","18000156701","0","https://api.elsevier.com/content/abstract/scopus_id/84898479129","Purpose: Drawing on a socio-cognitive model, the theory of planned behaviour (TPB), the aim of this paper is to investigate whether the effects of social cognition on intention to consume dietary supplements moderate by health motivation. Design/methodology/approach: This study was carried out using a cross-sectional survey approach. Subjects comprised 438 undergraduate students from six universities in Malaysia. Findings: Given strong support for the extended TPB's application to dietary supplements consumption provided by the study, it seems feasible that desirable changes in attitude, social norms, and perceptions of control might lead to corresponding changes in behavioural intention. The empirical findings, which are based on multi-group analysis, show that the strength of the relationships between informational influence, consumer attitude, and their intention to consume dietary supplements are strongly influenced by health motivation. Practical implications: This research sets the ground for stakeholders in the healthcare and pharmaceutical sectors to improve their understanding of what drives dietary supplements consumption. Armed with this knowledge, marketers and health professionals could plan and execute their marketing strategies and health interventions more effectively. Originality/value: The core contribution lies in an important extension of social cognitive model by incorporating the moderating effect of health motivation. This study demonstrates the measurement validity and predictive efficacy of the proposed integrative model which can be used as a promising framework to examine other preventive health behaviours. © Emerald Group Publishing Limited.","Health Policy, Marketing","Othman Yeop Abdullah Graduate School of Business","Kuala Lumpur","Malaysia"
"84898476669","2-s2.0-84898476669","A distributed model to analyzed QoS parameters performance improvement for fixed WiMAX networks","Ibrahim A.L., Md. Said A., Nisar K., Shah P.A., Mu'Azu A.A.","55601001400, 25928058900, 25825419000, 57215905773, 55600717300","60001278, 60001278, 60002763, 60001278, 60001278","Ibrahim A.L.","Lecture Notes in Electrical Engineering","18761119","279 LNEE","695-701","2014-01-01","10.1007/978-3-642-41674-3_99","2","Book Series","cp","Conference Paper","19700186822","0","https://api.elsevier.com/content/abstract/scopus_id/84898476669","Quality of Service (QoS) is an important parameter that is use for evaluating Network performance. In this paper a Distributed model was developed to analyze QoS Parameters Performance Improvement for Fixed Worldwide Interoperability for Microwave Access (WiMAX) Network using parameters that include Delay, Throughput and Application Response Time to enhance the services that are provided to the end users. The designed has been evaluated using the simulation tool OPNET modeler 16.0 and compared with the Existing model which is centralized. The results obtained from the new Distributed model shows significant increase in the network throughput from 12,000bit/sec to14, 000bit/sec, and decrease in delay from 0.012sec to 0.009sec and also decrease in application response time from 0.94bit/sec to 0.69bit/sec in Scenario1. The result of the distributed model enhances the QoS performance. © 2014 Springer-Verlag Berlin Heidelberg.","Industrial and Manufacturing Engineering","Universiti Teknologi PETRONAS","Seri Iskandar","Malaysia"
"84898473147","2-s2.0-84898473147","The mediating effect of knowledge sharing on the relationship between trust and virtual team effectiveness","Pangil F., Chan J.M.","55917507500, 56112371800","60002763, 60002763","Pangil F.","Journal of Knowledge Management","N/A","18","92-106","2014-01-01","10.1108/JKM-09-2013-0341","123","Journal","ar","Article","144668","0","https://api.elsevier.com/content/abstract/scopus_id/84898473147","Purpose: The limited proximal communication between virtual team members can create a lack of trust among members which can significantly reduce the effectiveness of these teams. Hence, this study was conducted to examine the relationship between trust and virtual team effectiveness by looking into the mediating effect of knowledge sharing. Design/methodology/approach: This is a cross-sectional study conducted in a multinational company in Malaysia. Questionnaires were distributed to individuals working in a virtual environment. The questionnaire required the respondents to answer questions regarding three different types of trust (i.e. personality-based trust, institutional-based trust and cognitive-based trust), their knowledge sharing behavior, and their evaluation of the effectiveness of the virtual teams that they are involved with. Findings: Results of hierarchical regression analysis indicated that knowledge sharing and all the three types of trust are significantly related to virtual team effectiveness. However, only personality-based trust and institutional-based trust are significantly related to knowledge sharing, but knowledge sharing only partially mediates the relationship between these two types of trust and team effectiveness. Research limitations/implications: The population of this study are virtual teams working for an organization, hence the generalizability of the findings to other settings is unknown. Originality/value: Trust has been founded to be a significant predictor of virtual team effectiveness. However, this paper shows the effect of different types of trust and the role of knowledge sharing in mediating the relationship between trust and virtual team effectiveness. © Emerald Group Publishing Limited.","Strategy and Management, Management of Technology and Innovation","Universiti Utara Malaysia","Sintok","Malaysia"
"84898423205","2-s2.0-84898423205","Experiment on modified artificial bee colony for better global optimisation","Shahrudin M.S., Mahmuddin M.","58857655800, 37081503400","60002763, 60002763","Shahrudin M.S.","Lecture Notes in Electrical Engineering","18761119","279 LNEE","735-741","2014-01-01","10.1007/978-3-642-41674-3_105","3","Book Series","cp","Conference Paper","19700186822","0","https://api.elsevier.com/content/abstract/scopus_id/84898423205","Although there are many works have been done in Artificial Bee Colony (ABC) algorithm, yet, there still an issue for faster convergence for this algorithm. This paper will present a modified ABC algorithm to find optimum value for optimisation function. This hybrid ABC algorithm will adapt the modification especially in searching mechanism and probability function. The modified algorithm is tested on general global optimisation functions. The result demonstrates that the proposed algorithm produces better convergence compared to the original algorithm. © 2014 Springer-Verlag Berlin Heidelberg.","Industrial and Manufacturing Engineering","Universiti Utara Malaysia","Sintok","Malaysia"
"84897422310","2-s2.0-84897422310","γ-P<inf>S</inf>-functions in topological spaces","Asaad B.A., Ahmad N., Omar Z.","55255362000, 55644374400, 9635532700","60002763, 60002763, 60002763","Asaad B.","International Journal of Mathematical Analysis","N/A","8","285-300","2014-01-01","10.12988/ijma.2014.4121","5","Journal","ar","Article","17300154704","0","https://api.elsevier.com/content/abstract/scopus_id/84897422310","This paper introduces some new classes of functions called γ-PS-continuous, β-PS-open and β-PS-closed using γ-PS-open set and γ-PS-closed set. In addition, some properties and characterizations of these functions are given. The result shows that γ-PS-continuous function and γ-continuous function are independent. © 2014 Baravan A. Asaad, Nazihah Ahmad and Zurni Omar.","Mathematics (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84897396359","2-s2.0-84897396359","Measuring Communication Styles in the Malaysian Workplace: Instrument Development and Validation","Bakar H.A., Walters T., Halim H.","25960595900, 7005755785, 56094965600","114308686; 60212346; 60009254, 60002763, 60002763","Bakar H.A.","Journal of Intercultural Communication Research","17475767","43","87-112","2014-01-01","10.1080/17475759.2014.899508","15","Journal","ar","Article","19700169970","0","https://api.elsevier.com/content/abstract/scopus_id/84897396359","The aim of the present study is to access communication style in the Malaysian workplace through the development and validation of a communication scale appropriate to the Malaysian workplace. The analysis involved data from 200 state development employees, and construct and criterion-related validation using data from 510 employees, representing three organizations in Malaysia. The results provided support for the use of language (pekerti) and communication and interaction (bicara) as crucial communication dimensions for the Malaysian workplace, which are identified from the item-generation procedure. © 2014 World Communication Association.","Cultural Studies, Communication","Othman Yeop Abdullah Graduate School of Business | Purdue University | School of Multimedia Technology and Communication","Kuala Lumpur | West Lafayette | N/A","Malaysia | United States | Malaysia"
"84897081835","2-s2.0-84897081835","Children perception of inter-parental conflicts and their cognitive emotion regulation","Butt M.M., Asif S., Yahya F., Fazli S.K., Hania A.","56088395600, 57213535928, 56088311200, 56087740000, 56088111900","60037950; 60053707, 60037950; 60053707, 60002763; 60053707, 60089631; 60053707, 60089631; 60053707","Butt M.","World Applied Sciences Journal","19916426","31","1118-1130","2014-01-01","10.5829/idosi.wasj.2014.31.06.494","4","Journal","ar","Article","20500195146","0","https://api.elsevier.com/content/abstract/scopus_id/84897081835","Basic aim of the present study is to explore the effect of inter-parental conflicts on the cognitive emotion regulation of children, based upon their own perception of these conflicts. Convenient sampling has been used to collect data from children age 9-12 years (50 boys and 50 girls) from different areas of Lahore city. For this study, two scales (CPIC and CERQ-k) are used. These scales are translated into Urdu by the researchers themselves. The results of this study suggest that cognitive emotional regulation emerges as significant predictor, β=.35, t =.19, p <.00. The outcomes of the study also indicate that gender and SES have significant effect F (2, 99) = 8.38, p <.00 on CERQ-k. It has been observed that girls have no significant effect on children perception of inter-parental conflicts as p >.06 and R2 is.06, whereas boys have significant effect as p <.00. The results also indicate that there is significant effect of CERQ-k t (98) = 2.69, p <.00. It has been illustrated that high level of interpersonal conflicts among parents may also lead their children and people related to them towards clinical pathologies that may be dangerous for their future lives. Furthermore, the study concludes that socio-economic statuses also have significant effect on the perception of children during conflicts. The results are discussed in the particular cultural context of Pakistan. © IDOSI Publications, 2014.","Multidisciplinary","University of the Punjab | Government College University Lahore","Lahore | Lahore","Pakistan | Pakistan"
"84896851030","2-s2.0-84896851030","Family business definition: A matter of concern or a matter of convenience?","Al-Dubai S.A.A., Ku Ismail K.N.I., Afza Amran N.","56083338800, 57211938745, 56866150400","120701154, 60212344, 60212344","Al-Dubai S.A.A.","Corporate Ownership and Control","18103057","11","274-280","2014-01-01","10.22495/cocv11i2c2p4","6","Journal","ar","Article","5800198357","1","https://api.elsevier.com/content/abstract/scopus_id/84896851030","This paper attempts to examine the impact of adopting multiple family ownership cut-offs in defining family businesses, family ownership measurements, and conducting different types of analyses. For achieving this goal we have focus on the relationship between family ownership and firm performance (ROA) in the context of emerging market (Saudi Arabia), controlling for firm's debt, age, size and industry sectors. With three family ownership cut-offs: 5%, 10%, and 20% and two type of analysis (cross-sectional and cross-sectional and time-series data) as well as two types of family ownership measures (ratio and dummy), we fond that the relationship between the two variables is consistent despite of the level of family ownership cut-off, analysis type, and measurement. This indicates that family business definition is not a matter of concern for researchers, but rather a matter of convenience.","Business, Management and Accounting (all)","Shehabaddin Abdullah A. Al-Dubai","Dubai","Yemen"
"84896829158","2-s2.0-84896829158","Communication strategies for managing coastal fisheries conflicts in Bangladesh","Murshed-e-Jahan K., Belton B., Viswanathan K.K.","24484841100, 23093021000, 7101887782","60025984, 60025984, 60212346","Murshed-e-Jahan K.","Ocean and Coastal Management","N/A","92","65-73","2014-01-01","10.1016/j.ocecoaman.2014.01.003","59","Journal","ar","Article","28333","1","https://api.elsevier.com/content/abstract/scopus_id/84896829158","Fisheries management involves balancing the competing demands of different users of fishery resources. Conflicts among fisheries stakeholders arise due to differences in power, interests, values, priorities, and manner of resource exploitation. Conflicts also emanate from institutional failures in managing fisheries and enforcing laws and regulations. Effective targeted communication has a key role to play in managing conflicts between fisheries stakeholders. This paper assesses a fisheries conflict communication framework called FishCom, a tool for developing plans and strategies for managing conflicts in coastal fisheries in Bangladesh. FishCom is a structured participatory process intended for use by policymakers and fishery managers. The results show that effective communication plans can play a significant role in eliminating conflicts. © 2014 The Authors.","Oceanography, Aquatic Science, Management, Monitoring, Policy and Law","WorldFish","Bayan Lepas","Malaysia"
"84896501885","2-s2.0-84896501885","The influence of knowledge sharing on innovation: A study of Jordanian four and five stars hotels","Melhem S.J.B., Mat N.","57196411847, 57204050421","60212344, 60212344","Melhem S.J.B.","Management and Technology in Knowledge, Service, Tourism and Hospitality - Proc. of the Annual Int. Conf. on Management and Technology in Knowledge, Service, Tourism and Hospitality 2013, SERVE 2013","N/A","N/A","83-88","2014-01-01","N/A","1","Conference Proceeding","cp","Conference Paper","21100298205","0","https://api.elsevier.com/content/abstract/scopus_id/84896501885","The purpose of this paper is to investigate the influence of knowledge sharing on innovation in Jordanian hotel industry. An electronic questionnaire was sent to 234 managerial staff in Jordanian hotels working in various departments. The response rate achieved was 98.7 percent or 231 responses which were considered very good using electronic survey. Self-reported measures on knowledge sharing and innovation (process and organizational) constructs, adopted from previous research were used. Exploratory factor analysis and regression analysis were used for data analysis. The study found that the level of innovativeness among 4 and 5 stars hotels in Jordan were moderate. The hypothesis of the present study received full support when knowledge sharing was shown to significantly influence innovation (both process and organizational) and has an important influence to service innovation in hotel sector and much remains to be studied in service innovation area. © 2014 Taylor & Francis Group, London.","Management of Technology and Innovation","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84896496067","2-s2.0-84896496067","A case study of quality evaluation from consumers' perspectives on Malaysian B2C e-commerce websites","Abd Wahab A., Ahmad F., Baharom F., Yahaya J.","57216343602, 57209790734, 43061015400, 57190117387","60002763, 60002763, 60002763, 60001821","Abd Wahab A.","Management and Technology in Knowledge, Service, Tourism and Hospitality - Proc. of the Annual Int. Conf. on Management and Technology in Knowledge, Service, Tourism and Hospitality 2013, SERVE 2013","N/A","N/A","19-23","2014-01-01","N/A","1","Conference Proceeding","cp","Conference Paper","21100298205","0","https://api.elsevier.com/content/abstract/scopus_id/84896496067","Many researchers have reported that more than seventy five percent of dot.com companies do not last longer than two years. One contributing factor is the ignorance of dot.com companies on the consumer needs in their website development. Furthermore, consumers' perspectives are often ignored in e-commerce website evaluations. This paper presents a framework for e-commerce quality and evaluation based on consumer perspectives. The framework consists of four components: e-commerce quality metrics, assessment entity, assessment specification and quality level. In order to illustrate the practicality of the framework, a case study on six Malaysian B2C e-commerce websites has been conducted. The findings show the framework is applicable and realistic. The successful implementation of the framework shows that it offers a guidance and standard procedure for e-commerce website quality evaluation that can be used to improve organization websites to meet the consumer need and to keep the organization competitive and sustainable. © 2014 Taylor & Francis Group, London.","Management of Technology and Innovation","Universiti Utara Malaysia","Sintok","Malaysia"
"84896132429","2-s2.0-84896132429","Perceived service quality and tourists' cognitive image of a destination","Kayat K., Abdul Hai M.","35339206300, 56068311900","60002763, 60002763","Kayat K.","Anatolia","21566909","25","1-12","2014-01-01","10.1080/13032917.2013.814580","22","Journal","ar","Article","12095","0","https://api.elsevier.com/content/abstract/scopus_id/84896132429","This paper examines the impact of tourists' perceived service quality on cognitive image they have towards the built environment dimension in Bangladesh. A survey was conducted through self-administered questionnaires among tourists visiting Bangladesh. Factor analysis and multiple regression analysis were used to find the influence of perceived service quality on cognitive image. The findings of the study indicate that perceived service quality factors are highly significant for the built environment dimension of the cognitive image that respondents have towards Bangladesh. The findings also reveal that there are high correlations among perceived tour services quality, perceived hospitality services quality, and built environment dimension of cognitive image. The study concludes that the cognitive image that the tourists have towards a destination is modified by their perceptions of service quality experience during their visit. © 2014 © 2013 Taylor & Francis.","Geography, Planning and Development, Earth-Surface Processes","Universiti Utara Malaysia","Sintok","Malaysia"
"84896117514","2-s2.0-84896117514","Managing the front office department: Staffing issues in Malaysian hotels","Ahmad R., Scott N.","55855797300, 14033192900","60002763, 60031004","Ahmad R.","Anatolia","21566909","25","24-38","2014-01-01","10.1080/13032917.2013.822010","12","Journal","ar","Article","12095","0","https://api.elsevier.com/content/abstract/scopus_id/84896117514","This study examined hotel staffing issues with a focus on the front office department. Although there are numerous studies reporting high employee turnover in the hospitality industry, few have examined issues that contribute to this turnover or broader related staffing issues. To address this gap, this study conducted semi-structured interviews with 14 front office managers from hotels with various levels of service in the northern region of Malaysia. Results identified a number of poorly studied issues that contribute to staff turnover. The findings indicate that hotel staff turnover and the consequences for hotel performance are due to a complex series of causal factors. Results may be used by hotel managers in addressing their staffing issues and in improving performance. © 2014 © 2013 Taylor & Francis.","Geography, Planning and Development, Earth-Surface Processes","Universiti Utara Malaysia","Sintok","Malaysia"
"84894841419","2-s2.0-84894841419","Pension accounting disclosures and CMAR","Lode N.A., Md Yusof M.A.","56051265900, 56051360900","60212344, 60212344","Lode N.A.","Recent Trends in Social and Behaviour Sciences - Proceedings of the 2nd International Congress on Interdisciplinary Behavior and Social Sciences 2013, ICIBSoS 2013","N/A","N/A","371-375","2014-01-01","10.1201/b16658-65","0","Conference Proceeding","cp","Conference Paper","21100287388","0","https://api.elsevier.com/content/abstract/scopus_id/84894841419","This study investigates the practice of pension accounting disclosures after the implementation of FRS 119 'Employee Benefits' in Malaysia. The findings show that seventy (70) companies have adopted Defined Benefit (DB) pension schemes based on the annual reports for the year 2009. Given that most of DB pension schemes in Malaysia are unfunded, there are fewer disclosures on pension assets as compared to pension liabilities in the financial statements. The information related to actuarial gains and losses is also less disclosed by Malaysian companies. In addition, multivariate analysis provides evidence that pension liability disclosures are negatively related to cumulative market-adjusted return (CMAR) among DB pension schemes adopters in Malaysia. © 2014 Taylor & Francis Group.","Sociology and Political Science","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84894775725","2-s2.0-84894775725","Lock-up provision and performance of IPOs: Effect of information asymmetry","Mohd Rashid R., Abdul-Rahim R., Yong O., Mohd Nor A.H.S.","57214897022, 23975145400, 23975266200, 23976800300","60002763, 60001821, 60001821, 60001821","Mohd Rashid R.","Recent Trends in Social and Behaviour Sciences - Proceedings of the 2nd International Congress on Interdisciplinary Behavior and Social Sciences 2013, ICIBSoS 2013","N/A","N/A","129-134","2014-01-01","N/A","6","Conference Proceeding","cp","Conference Paper","21100287388","0","https://api.elsevier.com/content/abstract/scopus_id/84894775725","A lock-up agreement ensures that major shareholders retain a significant economic interest in the companies after the IPOs and rationally, insiders will not adhere to such a commitment unless they see its benefits outweigh its costs. Nonetheless, in Malaysia more stringent lock-up term is imposed on riskier firms that the provision should contribute positively to IPO performance as postulated in risk-return trade-off theory. Since signaling is more prevalent when information asymmetry is high, its effect needs to be considered when examining the relationship between lock-up provision and initial returns in a developing market like Malaysia. Using a sample of 375 IPOs listed on Bursa Malaysia from 2000 to 2012, this study examines the information asymmetry effect by creating sub-samples based on Fama-French's size factor. Results show that lock-up period is significantly positive in influencing IPO initial returns. Further analyses however indicate that the finding is more consistent with quality rather than risk hypothesis. Since there is barely any difference in the effect of lock-up variables on IPOs of small versus big firms, this study concludes that evidence of effect of information asymmetry hypothesis is yet to be established. © 2014 Taylor & Francis Group.","Sociology and Political Science","Universiti Utara Malaysia","Sintok","Malaysia"
"84894735527","2-s2.0-84894735527","The effect of diagnostic control system and belief control system in the relationship between budget participation and budget slack","Sangkala M., Muhammad Jamil C.Z.Bt., Kamardin H.","57210759730, 55547256100, 56051436900","60106582; 60212344, 60002763, 60002763","Sangkala M.","Recent Trends in Social and Behaviour Sciences - Proceedings of the 2nd International Congress on Interdisciplinary Behavior and Social Sciences 2013, ICIBSoS 2013","N/A","N/A","455-461","2014-01-01","10.1201/b16658-82","0","Conference Proceeding","cp","Conference Paper","21100999758","0","https://api.elsevier.com/content/abstract/scopus_id/84894735527","In the literature, the field study result of budget participation and budget slack was not actually consistent. The inconsistency evidence may reflect the influence of contingency variables. The purpose of the present study is to examine the relationship between budget participation and budget slack, moderated by diagnostic control system and belief control system. In this study, sample of the study is 140 functional managers of Indonesian manufacturing companies. The results of this study, shows that budget participation and budget slack have negative relationship. The result also shows that diagnostic control system and belief control system as individual contingent variables moderate significantly the effect of relationship between budget participation and budget slack. One of the main contributions of the study was its ability to demonstrate that more diagnostic control system and belief control system individually lead to a significant decrease in the amount of budget slack. © 2014 Taylor & Francis Group.","Sociology and Political Science","College of Business, Universiti Utara Malaysia | Universitas Negeri Makassar","Sintok | Makassar","Malaysia | Indonesia"
"84894735251","2-s2.0-84894735251","Strategic alliances in new industrialized country: The case of Malaysia","Abdul Ghani A.B., Subhan M.","55189477100, 57211663255","60002763, 60002763","Abdul Ghani A.B.","Recent Trends in Social and Behaviour Sciences - Proceedings of the 2nd International Congress on Interdisciplinary Behavior and Social Sciences 2013, ICIBSoS 2013","N/A","N/A","23-30","2014-01-01","N/A","2","Conference Proceeding","cp","Conference Paper","21100287388","0","https://api.elsevier.com/content/abstract/scopus_id/84894735251","The aim of this paper is to gain insight into the characteristics of international strategic alliance (ISA) control and how it may affect the performance of the alliances in Malaysia. The study managed to recognize key factors of ISA control, i.e. managerial and financial contribution, technological contribution, strategic importance of the ISA and relative bargaining power of partners. In addition, the study also indicates that the ISA control in Malaysia relates to a two different control, namely, the control of foreign partner that is essentially related to strategic consideration and financial aspects and secondly, the control of Malaysia partner that is normally related to operational consideration and decentralized strategy. Besides that, the result also highlights different view of foreign and local partner on the ISA performance. © 2014 Taylor & Francis Group.","Sociology and Political Science","Universiti Utara Malaysia","Sintok","Malaysia"
"84894733018","2-s2.0-84894733018","Do non-reporting companies in Malaysia engage in social and environmental activities?","Che-Adam N., Phua L.K., Md Taib F.","57213188266, 56028251300, 35220884400","60212344, 60000906, 60000906","Che-Adam N.","Recent Trends in Social and Behaviour Sciences - Proceedings of the 2nd International Congress on Interdisciplinary Behavior and Social Sciences 2013, ICIBSoS 2013","N/A","N/A","411-415","2014-01-01","10.1201/b16658-73","0","Conference Proceeding","cp","Conference Paper","21100999758","0","https://api.elsevier.com/content/abstract/scopus_id/84894733018","This study examines the engagement of social and environmental activities by Malaysian public listed companies that do not present this information in their annual report. This study analyses the contents of annual reports and mailed questionnaire survey to non-reporting companies. This study provides evidence that although most of Malaysian companies do not report social and environmental information in their annual report however they did engage in certain social and environmental activities. This study provides inputs that Malaysian companies are not interested in voluntarily reporting additional information unless they are mandated through specific laws and regulation. © 2014 Taylor & Francis Group.","Sociology and Political Science","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84893516851","2-s2.0-84893516851","Restoring service quality, satisfaction and loyalty in higher education institutions through market orientation","Bakar A.R.A., Talib A.N.A., Hashim F.","55962940600, 55636728000, 35096427300","60015723, 60212344, 60015723","Bakar A.R.A.","Journal for Global Business Advancement","17469678","7","88-107","2014-01-01","10.1504/JGBA.2014.058885","5","Journal","cp","Conference Paper","16400154779","0","https://api.elsevier.com/content/abstract/scopus_id/84893516851","This study investigates the effect of being market oriented on service quality perceptions and its relationship with customer satisfaction and loyalty. Specifically, this paper examines as to how market orientation influences performance from the customer's perspective in the private higher education institutions (HEIs). Based from the response of 147 respondents comprising of postgraduate students in Malaysian private HEIs, the findings showed that market orientation influences service quality that subsequently influences customer satisfaction and loyalty. The partial effect of service quality mediating the market orientation and customer satisfaction relationship is also discussed. Finally, the implications of the research are discussed as are the limitations. © 2014 Inderscience Enterprises Ltd.","Business and International Management","Prince Sultan University","Riyadh","Saudi Arabia"
